timestamp,price_tmp,price_fir,date
1720594800,152.65,152.35,07-10:1600
1720598400,153.57,153.01,07-10:1700
1720602000,152.87,152.35,07-10:1800
1720605600,152.96,152.51,07-10:1900
1720609200,152.89,152.51,07-10:2000
1720612800,152.91,152.6,07-10:2100
1720616400,152.85,152.6,07-10:2200
1720620000,152.74,152.74,07-10:2300
1720623600,152.99,152.99,07-11:0000
1720627200,100.47,100.47,07-11:0100
1720630800,100.17,100.17,07-11:0200
1720634400,94.93,94.93,07-11:0300
1720638000,95.07,95.07,07-11:0400
1720641600,95.07,95.07,07-11:0500
1720645200,99.9,99.9,07-11:0600
1720648800,105.04,105.04,07-11:0700
1720652400,153.25,152.63,07-11:0800
1720656000,153.21,152.61,07-11:0900
1720659600,153.19,152.61,07-11:1000
1720663200,152.9,152.75,07-11:1100
1720666800,152.9,152.75,07-11:1200
1720670400,152.16,152.24,07-11:1300
1720674000,152.49,152.61,07-11:1400
1720677600,152.54,152.61,07-11:1500
1720681200,155.55,155.6,07-11:1600
1720684800,152.77,152.85,07-11:1700
1720688400,152.77,152.85,07-11:1800
1720692000,152.92,153.01,07-11:1900
1720695600,152.61,152.61,07-11:2000
1720699200,152.95,152.96,07-11:2100
1720702800,153.03,153.09,07-11:2200
1720706400,132.62,132.62,07-11:2300
1720710000,132.55,132.55,07-12:0000
1720713600,124.19,124.19,07-12:0100
1720717200,99.95,99.95,07-12:0200
1720720800,99.65,99.65,07-12:0300
1720724400,99.51,99.51,07-12:0400
1720728000,99.51,99.51,07-12:0500
1720731600,99.92,99.92,07-12:0600
1720735200,104.59,104.59,07-12:0700
1720738800,131.85,131.85,07-12:0800
1720742400,137.05,137.05,07-12:0900
1720746000,140.97,140.97,07-12:1000
1720749600,141.54,141.54,07-12:1100
1720753200,141.52,141.52,07-12:1200
1720756800,140.56,140.56,07-12:1300
1720760400,141.51,141.51,07-12:1400
1720764000,155.86,155.8,07-12:1500
1720767600,155.89,155.8,07-12:1600
1720771200,152.66,152.57,07-12:1700
1720774800,152.66,152.57,07-12:1800
1720778400,152.95,152.94,07-12:1900
1720782000,152.94,152.94,07-12:2000
1720785600,152.94,152.94,07-12:2100
1720789200,152.96,152.94,07-12:2200
1720792800,133.69,133.69,07-12:2300
1720796400,132.52,132.52,07-13:0000
1720800000,124.87,124.87,07-13:0100
1720803600,105.29,105.29,07-13:0200
1720807200,101.18,101.18,07-13:0300
1720810800,101.18,101.18,07-13:0400
1720814400,101.18,101.18,07-13:0500
1720818000,101.18,101.18,07-13:0600
1720821600,101.18,101.18,07-13:0700
1720825200,106.05,106.05,07-13:0800
1720828800,138.09,138.09,07-13:0900
1720832400,138.0,138.0,07-13:1000
1720836000,139.27,139.27,07-13:1100
1720839600,157.14,157.14,07-13:1200
1720843200,151.82,151.65,07-13:1300
1720846800,151.66,151.8,07-13:1400
1720850400,151.83,151.82,07-13:1500
1720854000,151.82,151.82,07-13:1600
1720857600,151.69,151.65,07-13:1700
1720861200,151.68,151.72,07-13:1800
1720864800,151.75,151.8,07-13:1900
1720868400,154.45,154.58,07-13:2000
1720872000,138.1,138.1,07-13:2100
1720875600,137.09,137.09,07-13:2200
1720879200,135.36,135.36,07-13:2300
1720882800,120.18,120.18,07-14:0000
1720886400,101.49,101.49,07-14:0100
1720890000,100.57,100.57,07-14:0200
1720893600,100.62,100.62,07-14:0300
1720897200,95.65,95.65,07-14:0400
1720900800,95.75,95.75,07-14:0500
1720904400,95.75,95.75,07-14:0600
1720908000,100.62,100.62,07-14:0700
1720911600,101.08,101.08,07-14:0800
1720915200,101.34,101.34,07-14:0900
1720918800,104.71,104.71,07-14:1000
1720922400,119.41,119.41,07-14:1100
1720926000,135.04,135.04,07-14:1200
1720929600,135.0,135.0,07-14:1300
1720933200,138.25,138.25,07-14:1400
1720936800,138.25,138.25,07-14:1500
1720940400,138.25,138.25,07-14:1600
1720944000,138.25,138.25,07-14:1700
1720947600,151.95,151.75,07-14:1800
1720951200,151.95,151.75,07-14:1900
1720954800,154.26,154.77,07-14:2000
1720958400,154.79,154.77,07-14:2100
1720962000,152.26,152.22,07-14:2200
1720965600,135.52,135.52,07-14:2300
1720969200,121.24,121.24,07-15:0000
1720972800,100.77,100.77,07-15:0100
1720976400,95.22,95.22,07-15:0200
1720980000,95.22,95.22,07-15:0300
1720983600,95.22,95.22,07-15:0400
1720987200,95.22,95.22,07-15:0500
1720990800,95.22,95.22,07-15:0600
1720994400,100.77,100.77,07-15:0700
1720998000,104.56,104.56,07-15:0800
1721001600,137.22,137.22,07-15:0900
1721005200,153.38,153.14,07-15:1000
1721008800,150.67,150.73,07-15:1100
1721012400,154.11,153.78,07-15:1200
1721016000,150.48,150.5,07-15:1300
1721019600,154.38,153.54,07-15:1400
1721023200,180.14,180.14,07-15:1500
1721026800,154.67,154.42,07-15:1600
1721030400,153.17,153.14,07-15:1700
1721034000,150.69,150.73,07-15:1800
1721037600,150.89,150.89,07-15:1900
1721041200,150.89,150.89,07-15:2000
1721044800,137.22,137.22,07-15:2100
1721048400,135.53,135.53,07-15:2200
1721052000,133.69,133.69,07-15:2300
1721055600,120.01,120.01,07-16:0000
1721059200,124.19,124.19,07-16:0100
1721062800,103.5,103.5,07-16:0200
1721066400,99.41,99.41,07-16:0300
1721070000,99.41,99.41,07-16:0400
1721073600,99.41,99.41,07-16:0500
1721077200,99.41,99.41,07-16:0600
1721080800,103.5,103.5,07-16:0700
1721084400,132.24,132.24,07-16:0800
1721088000,138.4,138.4,07-16:0900
1721091600,142.12,142.12,07-16:1000
1721095200,143.7,143.7,07-16:1100
1721098800,154.27,154.25,07-16:1200
1721102400,142.91,142.91,07-16:1300
1721106000,143.94,143.94,07-16:1400
1721109600,143.35,143.35,07-16:1500
1721113200,142.91,142.91,07-16:1600
1721116800,143.7,143.7,07-16:1700
1721120400,142.91,142.91,07-16:1800
1721124000,138.38,138.38,07-16:1900
1721127600,138.39,138.39,07-16:2000
1721131200,152.75,152.66,07-16:2100
1721134800,152.84,152.74,07-16:2200
1721138400,133.68,133.68,07-16:2300
1721142000,132.47,132.47,07-17:0000
1721145600,124.05,124.05,07-17:0100
1721149200,107.5,107.5,07-17:0200
1721152800,99.86,99.86,07-17:0300
1721156400,99.4,99.4,07-17:0400
1721160000,99.4,99.4,07-17:0500
1721163600,99.71,99.71,07-17:0600
1721167200,103.29,103.29,07-17:0700
1721170800,138.35,138.35,07-17:0800
1721174400,137.68,137.68,07-17:0900
1721178000,141.81,141.81,07-17:1000
1721181600,141.81,141.81,07-17:1100
1721185200,142.14,142.14,07-17:1200
1721188800,-50.01,-50.01,07-17:1300
1721192400,142.1,142.1,07-17:1400
1721196000,142.8,142.8,07-17:1500
1721199600,142.8,142.8,07-17:1600
1721203200,141.78,141.78,07-17:1700
1721206800,141.78,141.78,07-17:1800
1721210400,153.55,153.31,07-17:1900
1721214000,153.63,153.51,07-17:2000
1721217600,153.73,153.7,07-17:2100
1721221200,153.53,153.7,07-17:2200
1721224800,134.3,134.3,07-17:2300
1721228400,134.3,134.3,07-18:0000
1721232000,132.94,132.94,07-18:0100
1721235600,112.47,112.47,07-18:0200
1721239200,103.29,103.29,07-18:0300
1721242800,100.14,100.14,07-18:0400
1721246400,100.14,100.14,07-18:0500
1721250000,103.44,103.44,07-18:0600
1721253600,136.42,136.42,07-18:0700
1721257200,138.51,138.51,07-18:0800
1721260800,137.84,137.84,07-18:0900
1721264400,141.38,141.38,07-18:1000
1721268000,141.47,141.47,07-18:1100
1721271600,141.48,141.48,07-18:1200
1721275200,141.86,141.86,07-18:1300
1721278800,141.86,141.86,07-18:1400
1721282400,141.85,141.85,07-18:1500
1721286000,141.82,141.82,07-18:1600
1721289600,141.3,141.3,07-18:1700
1721293200,140.58,140.58,07-18:1800
1721296800,140.52,140.52,07-18:1900
1721300400,153.16,152.89,07-18:2000
1721304000,153.32,153.13,07-18:2100
1721307600,153.24,153.13,07-18:2200
1721311200,154.81,154.81,07-18:2300
1721314800,136.03,136.03,07-19:0000
1721318400,134.55,134.55,07-19:0100
1721322000,112.33,112.33,07-19:0200
1721325600,100.52,100.52,07-19:0300
1721329200,100.52,100.52,07-19:0400
1721332800,100.52,100.52,07-19:0500
1721336400,101.46,101.46,07-19:0600
1721340000,133.79,133.79,07-19:0700
1721343600,139.5,139.5,07-19:0800
1721347200,151.35,154.65,07-19:0900
1721350800,151.25,154.65,07-19:1000
1721354400,180.33,180.33,07-19:1100
1721358000,152.38,155.65,07-19:1200
1721361600,141.85,141.85,07-19:1300
1721365200,-2.0,-2.0,07-19:1400
1721368800,154.3,154.3,07-19:1500
1721372400,154.43,154.43,07-19:1600
1721376000,153.93,154.17,07-19:1700
1721379600,154.27,154.17,07-19:1800
1721383200,154.51,154.33,07-19:1900
1721386800,154.66,154.49,07-19:2000
1721390400,154.63,154.49,07-19:2100
1721394000,154.53,154.49,07-19:2200
1721397600,154.49,154.49,07-19:2300
1721401200,136.42,136.42,07-20:0000
1721404800,124.93,124.93,07-20:0100
1721408400,100.97,100.97,07-20:0200
1721412000,100.33,100.33,07-20:0300
1721415600,99.58,99.58,07-20:0400
1721419200,95.57,95.57,07-20:0500
1721422800,99.8,99.8,07-20:0600
1721426400,100.97,100.97,07-20:0700
1721430000,104.6,104.6,07-20:0800
1721433600,136.25,136.25,07-20:0900
1721437200,137.59,137.59,07-20:1000
1721440800,143.29,143.29,07-20:1100
1721444400,143.33,143.33,07-20:1200
1721448000,143.24,143.24,07-20:1300
1721451600,147.15,147.15,07-20:1400
1721455200,147.15,147.15,07-20:1500
1721458800,143.19,143.19,07-20:1600
1721462400,137.56,137.56,07-20:1700
1721466000,152.87,152.44,07-20:1800
1721469600,155.23,154.2,07-20:1900
1721473200,155.03,154.36,07-20:2000
1721476800,154.78,154.36,07-20:2100
1721480400,154.64,154.46,07-20:2200
1721484000,154.46,154.46,07-20:2300
1721487600,134.57,134.57,07-21:0000
1721491200,101.39,101.39,07-21:0100
1721494800,100.65,100.65,07-21:0200
1721498400,99.9,99.9,07-21:0300
1721502000,95.71,95.71,07-21:0400
1721505600,95.64,95.64,07-21:0500
1721509200,95.71,95.71,07-21:0600
1721512800,101.28,101.28,07-21:0700
1721516400,101.39,101.39,07-21:0800
1721520000,132.91,132.91,07-21:0900
1721523600,-2.0,-2.0,07-21:1000
1721527200,-74.47,-74.47,07-21:1100
1721530800,-74.47,-74.47,07-21:1200
1721534400,138.27,138.27,07-21:1300
1721538000,142.6,142.6,07-21:1400
1721541600,151.9,152.43,07-21:1500
1721545200,142.97,142.97,07-21:1600
1721548800,141.35,141.35,07-21:1700
1721552400,153.27,153.31,07-21:1800
1721556000,153.15,153.1,07-21:1900
1721559600,153.52,153.47,07-21:2000
1721563200,153.62,153.63,07-21:2100
1721566800,156.05,155.96,07-21:2200
1721570400,154.24,153.79,07-21:2300
1721574000,114.5,114.5,07-22:0000
1721577600,100.41,100.41,07-22:0100
1721581200,100.49,100.49,07-22:0200
1721584800,99.25,99.25,07-22:0300
1721588400,95.22,95.22,07-22:0400
1721592000,95.22,95.22,07-22:0500
1721595600,100.38,100.38,07-22:0600
1721599200,100.38,100.38,07-22:0700
1721602800,133.96,133.96,07-22:0800
1721606400,138.28,138.28,07-22:0900
1721610000,142.07,142.07,07-22:1000
1721613600,143.84,143.84,07-22:1100
1721617200,144.4,144.4,07-22:1200
1721620800,142.68,142.68,07-22:1300
1721624400,152.23,152.27,07-22:1400
1721628000,151.82,152.27,07-22:1500
1721631600,144.32,144.32,07-22:1600
1721635200,152.67,152.27,07-22:1700
1721638800,139.15,139.15,07-22:1800
1721642400,154.12,153.6,07-22:1900
1721646000,154.74,153.76,07-22:2000
1721649600,154.67,153.92,07-22:2100
1721653200,154.45,153.92,07-22:2200
1721656800,136.95,136.95,07-22:2300
1721660400,136.83,136.83,07-23:0000
1721664000,130.82,130.82,07-23:0100
1721667600,110.1,110.1,07-23:0200
1721671200,100.95,100.95,07-23:0300
1721674800,99.75,99.75,07-23:0400
1721678400,99.75,99.75,07-23:0500
1721682000,100.95,100.95,07-23:0600
1721685600,127.44,127.44,07-23:0700
1721689200,132.25,132.25,07-23:0800
1721692800,137.77,137.77,07-23:0900
1721696400,152.05,152.44,07-23:1000
1721700000,122.1,122.1,07-23:1100
1721703600,149.43,149.43,07-23:1200
1721707200,150.34,150.88,07-23:1300
1721710800,151.76,152.28,07-23:1400
1721714400,151.68,152.28,07-23:1500
1721718000,179.13,179.13,07-23:1600
1721721600,151.68,152.28,07-23:1700
1721725200,155.49,155.38,07-23:1800
1721728800,153.83,153.73,07-23:1900
1721732400,153.75,153.71,07-23:2000
1721736000,153.97,154.02,07-23:2100
1721739600,154.0,154.11,07-23:2200
1721743200,136.28,136.28,07-23:2300
1721746800,136.23,136.23,07-24:0000
1721750400,124.26,124.26,07-24:0100
1721754000,103.7,103.7,07-24:0200
1721757600,99.86,99.86,07-24:0300
1721761200,99.86,99.86,07-24:0400
1721764800,99.86,99.86,07-24:0500
1721768400,99.86,99.86,07-24:0600
1721772000,120.62,120.62,07-24:0700
1721775600,133.67,133.67,07-24:0800
1721779200,139.02,139.02,07-24:0900
1721782800,152.39,152.63,07-24:1000
1721786400,144.29,144.29,07-24:1100
1721790000,152.21,152.63,07-24:1200
1721793600,142.16,142.16,07-24:1300
1721797200,143.74,143.74,07-24:1400
1721800800,149.59,149.59,07-24:1500
1721804400,151.67,152.12,07-24:1600
1721808000,150.8,151.63,07-24:1700
1721811600,152.64,154.01,07-24:1800
1721815200,153.72,154.01,07-24:1900
1721818800,154.18,154.27,07-24:2000
1721822400,152.12,152.21,07-24:2100
1721826000,152.31,152.21,07-24:2200
1721829600,152.76,152.21,07-24:2300
1721833200,134.72,134.72,07-25:0000
1721836800,130.73,130.73,07-25:0100
1721840400,103.77,103.77,07-25:0200
1721844000,100.11,100.11,07-25:0300
1721847600,100.11,100.11,07-25:0400
1721851200,100.42,100.42,07-25:0500
1721854800,100.42,100.42,07-25:0600
1721858400,120.65,120.65,07-25:0700
1721862000,134.17,134.17,07-25:0800
1721865600,137.99,137.99,07-25:0900
1721869200,141.76,141.76,07-25:1000
1721872800,143.71,143.71,07-25:1100
1721876400,152.61,152.81,07-25:1200
1721880000,142.32,142.32,07-25:1300
1721883600,154.95,154.95,07-25:1400
1721887200,156.38,156.38,07-25:1500
1721890800,143.62,143.62,07-25:1600
1721894400,141.76,141.76,07-25:1700
1721898000,153.1,154.31,07-25:1800
1721901600,155.0,154.38,07-25:1900
1721905200,155.07,154.82,07-25:2000
1721908800,154.85,154.86,07-25:2100
1721912400,154.88,154.92,07-25:2200
1721916000,137.91,137.91,07-25:2300
1721919600,133.36,133.36,07-26:0000
1721923200,125.12,125.12,07-26:0100
1721926800,101.83,101.83,07-26:0200
1721930400,100.74,100.74,07-26:0300
1721934000,100.95,100.95,07-26:0400
1721937600,100.95,100.95,07-26:0500
1721941200,100.95,100.95,07-26:0600
1721944800,120.34,120.34,07-26:0700
1721948400,132.8,132.8,07-26:0800
1721952000,139.02,139.02,07-26:0900
1721955600,139.02,139.02,07-26:1000
1721959200,150.33,151.06,07-26:1100
1721962800,155.53,155.53,07-26:1200
1721966400,151.43,153.85,07-26:1300
1721970000,174.79,174.79,07-26:1400
1721973600,208.9,208.9,07-26:1500
1721977200,203.0,203.0,07-26:1600
1721980800,153.63,153.85,07-26:1700
1721984400,153.24,153.85,07-26:1800
1721988000,153.58,154.12,07-26:1900
1721991600,151.12,151.36,07-26:2000
1721995200,151.61,151.6,07-26:2100
1721998800,151.7,151.47,07-26:2200
1722002400,138.01,138.01,07-26:2300
1722006000,134.72,134.72,07-27:0000
1722009600,136.39,136.39,07-27:0100
1722013200,120.05,120.05,07-27:0200
1722016800,115.19,115.19,07-27:0300
1722020400,102.03,102.03,07-27:0400
1722024000,102.03,102.03,07-27:0500
1722027600,102.03,102.03,07-27:0600
1722031200,104.88,104.88,07-27:0700
1722034800,104.88,104.88,07-27:0800
1722038400,136.79,136.79,07-27:0900
1722042000,139.53,139.53,07-27:1000
1722045600,151.73,152.14,07-27:1100
1722049200,152.46,152.87,07-27:1200
1722052800,152.46,152.87,07-27:1300
1722056400,152.7,152.87,07-27:1400
1722060000,152.46,152.87,07-27:1500
1722063600,151.36,151.77,07-27:1600
1722067200,139.5,139.5,07-27:1700
1722070800,139.48,139.48,07-27:1800
1722074400,139.51,139.51,07-27:1900
1722078000,155.32,155.07,07-27:2000
1722081600,155.21,155.31,07-27:2100
1722085200,154.98,155.31,07-27:2200
1722088800,135.52,135.52,07-27:2300
1722092400,135.52,135.52,07-28:0000
1722096000,124.53,124.53,07-28:0100
1722099600,101.06,101.06,07-28:0200
1722103200,100.74,100.74,07-28:0300
1722106800,95.2,95.2,07-28:0400
1722110400,95.2,95.2,07-28:0500
1722114000,96.06,96.06,07-28:0600
1722117600,96.06,96.06,07-28:0700
1722121200,101.56,101.56,07-28:0800
1722124800,127.22,127.22,07-28:0900
1722128400,181.23,181.23,07-28:1000
1722132000,139.21,139.21,07-28:1100
1722135600,179.24,179.24,07-28:1200
1722139200,139.53,139.53,07-28:1300
1722142800,139.15,139.15,07-28:1400
1722146400,139.79,139.79,07-28:1500
1722150000,141.66,141.66,07-28:1600
1722153600,141.53,141.53,07-28:1700
1722157200,151.13,151.68,07-28:1800
1722160800,153.51,154.07,07-28:1900
1722164400,154.06,154.33,07-28:2000
1722168000,195.51,195.51,07-28:2100
1722171600,152.24,151.95,07-28:2200
1722175200,134.11,134.11,07-28:2300
1722178800,118.97,118.97,07-29:0000
1722182400,124.19,124.19,07-29:0100
1722186000,100.23,100.23,07-29:0200
1722189600,95.3,95.3,07-29:0300
1722193200,95.3,95.3,07-29:0400
1722196800,95.3,95.3,07-29:0500
1722200400,95.3,95.3,07-29:0600
1722204000,100.58,100.58,07-29:0700
1722207600,121.12,121.12,07-29:0800
1722211200,135.31,135.31,07-29:0900
1722214800,138.55,138.55,07-29:1000
1722218400,138.58,138.58,07-29:1100
1722222000,138.58,138.58,07-29:1200
1722225600,139.02,139.02,07-29:1300
1722229200,151.02,151.48,07-29:1400
1722232800,139.02,139.02,07-29:1500
1722236400,152.38,152.53,07-29:1600
1722240000,153.65,154.35,07-29:1700
1722243600,157.62,157.62,07-29:1800
1722247200,152.2,152.49,07-29:1900
1722250800,152.23,152.41,07-29:2000
1722254400,152.61,152.81,07-29:2100
1722258000,154.94,155.14,07-29:2200
1722261600,152.97,152.97,07-29:2300
1722265200,152.97,152.97,07-30:0000
1722268800,153.36,153.06,07-30:0100
1722272400,100.02,100.02,07-30:0200
1722276000,95.3,95.3,07-30:0300
1722279600,95.3,95.3,07-30:0400
1722283200,95.3,95.3,07-30:0500
1722286800,95.3,95.3,07-30:0600
1722290400,100.57,100.57,07-30:0700
1722294000,118.52,118.52,07-30:0800
1722297600,138.16,138.16,07-30:0900
1722301200,140.78,140.78,07-30:1000
1722304800,143.59,143.59,07-30:1100
1722308400,144.2,144.2,07-30:1200
1722312000,142.62,142.62,07-30:1300
1722315600,142.94,142.94,07-30:1400
1722319200,152.31,152.46,07-30:1500
1722322800,153.2,154.88,07-30:1600
1722326400,153.78,154.88,07-30:1700
1722330000,151.07,150.92,07-30:1800
1722333600,152.99,152.95,07-30:1900
1722337200,155.38,155.41,07-30:2000
1722340800,153.08,153.08,07-30:2100
1722344400,153.08,153.08,07-30:2200
1722348000,153.06,153.23,07-30:2300
1722351600,153.23,153.23,07-31:0000
1722355200,124.16,124.16,07-31:0100
1722358800,109.89,109.89,07-31:0200
1722362400,101.52,101.52,07-31:0300
1722366000,101.52,101.52,07-31:0400
1722369600,101.52,101.52,07-31:0500
1722373200,101.52,101.52,07-31:0600
1722376800,120.88,120.88,07-31:0700
1722380400,134.16,134.16,07-31:0800
1722384000,137.99,137.99,07-31:0900
1722387600,140.33,140.33,07-31:1000
1722391200,142.35,142.35,07-31:1100
1722394800,143.33,143.33,07-31:1200
1722398400,143.29,143.29,07-31:1300
1722402000,151.98,152.79,07-31:1400
1722405600,152.14,152.79,07-31:1500
1722409200,152.27,152.79,07-31:1600
1722412800,153.5,153.5,07-31:1700
1722416400,153.72,153.67,07-31:1800
1722420000,154.26,153.8,07-31:1900
1722423600,154.3,153.72,07-31:2000
1722427200,154.65,154.12,07-31:2100
1722430800,154.55,154.12,07-31:2200
1722434400,154.37,154.12,07-31:2300
1722438000,154.17,154.17,08-01:0000
1722441600,145.62,145.62,08-01:0100
1722445200,106.8,106.8,08-01:0200
1722448800,106.8,106.8,08-01:0300
1722452400,106.78,106.78,08-01:0400
1722456000,106.78,106.78,08-01:0500
1722459600,106.8,106.8,08-01:0600
1722463200,106.8,106.8,08-01:0700
1722466800,138.76,138.76,08-01:0800
1722470400,142.62,142.62,08-01:0900
1722474000,146.27,146.27,08-01:1000
1722477600,148.31,148.31,08-01:1100
1722481200,148.27,148.27,08-01:1200
1722484800,147.12,147.12,08-01:1300
1722488400,148.23,148.23,08-01:1400
1722492000,148.23,148.23,08-01:1500
1722495600,147.76,147.76,08-01:1600
1722499200,147.1,147.1,08-01:1700
1722502800,158.09,158.07,08-01:1800
1722506400,159.99,160.03,08-01:1900
1722510000,162.09,161.96,08-01:2000
1722513600,160.05,159.81,08-01:2100
1722517200,159.95,159.81,08-01:2200
1722520800,159.61,159.81,08-01:2300
1722524400,159.76,159.76,08-02:0000
1722528000,144.37,144.37,08-02:0100
1722531600,129.99,129.99,08-02:0200
1722535200,127.85,127.85,08-02:0300
1722538800,106.79,106.79,08-02:0400
1722542400,126.45,126.45,08-02:0500
1722546000,129.99,129.99,08-02:0600
1722549600,141.35,141.35,08-02:0700
1722553200,141.76,141.76,08-02:0800
1722556800,146.58,146.58,08-02:0900
1722560400,147.44,147.44,08-02:1000
1722564000,157.14,157.53,08-02:1100
1722567600,156.97,157.53,08-02:1200
1722571200,157.0,157.53,08-02:1300
1722574800,156.96,157.53,08-02:1400
1722578400,156.99,157.53,08-02:1500
1722582000,159.26,159.7,08-02:1600
1722585600,159.26,159.7,08-02:1700
1722589200,159.51,159.98,08-02:1800
1722592800,222.83,226.85,08-02:1900
1722596400,227.77,226.85,08-02:2000
1722600000,160.58,160.25,08-02:2100
1722603600,158.53,158.11,08-02:2200
1722607200,158.11,158.11,08-02:2300
1722610800,158.11,158.11,08-03:0000
1722614400,159.68,159.54,08-03:0100
1722618000,107.54,107.54,08-03:0200
1722621600,107.54,107.54,08-03:0300
1722625200,107.3,107.3,08-03:0400
1722628800,107.07,107.07,08-03:0500
1722632400,107.54,107.54,08-03:0600
1722636000,107.54,107.54,08-03:0700
1722639600,142.14,142.14,08-03:0800
1722643200,147.92,147.92,08-03:0900
1722646800,146.82,146.82,08-03:1000
1722650400,146.7,146.7,08-03:1100
1722654000,156.82,156.97,08-03:1200
1722657600,157.44,158.13,08-03:1300
1722661200,158.27,159.7,08-03:1400
1722664800,159.02,159.97,08-03:1500
1722668400,159.4,159.97,08-03:1600
1722672000,159.49,159.97,08-03:1700
1722675600,158.05,158.32,08-03:1800
1722679200,159.54,159.97,08-03:1900
1722682800,202.38,202.58,08-03:2000
1722686400,159.96,160.25,08-03:2100
1722690000,157.81,157.83,08-03:2200
1722693600,157.33,157.76,08-03:2300
1722697200,157.66,157.66,08-04:0000
1722700800,160.01,160.01,08-04:0100
1722704400,138.69,138.69,08-04:0200
1722708000,107.69,107.69,08-04:0300
1722711600,107.43,107.43,08-04:0400
1722715200,107.08,107.08,08-04:0500
1722718800,107.08,107.08,08-04:0600
1722722400,107.66,107.66,08-04:0700
1722726000,142.37,142.37,08-04:0800
1722729600,141.59,141.59,08-04:0900
1722733200,141.59,141.59,08-04:1000
1722736800,148.0,148.0,08-04:1100
1722740400,147.01,147.01,08-04:1200
1722744000,157.55,158.15,08-04:1300
1722747600,157.44,157.81,08-04:1400
1722751200,157.37,157.81,08-04:1500
1722754800,145.77,145.77,08-04:1600
1722758400,142.97,142.97,08-04:1700
1722762000,145.75,145.75,08-04:1800
1722765600,160.37,160.28,08-04:1900
1722769200,204.04,203.41,08-04:2000
1722772800,159.64,159.27,08-04:2100
1722776400,159.39,159.0,08-04:2200
1722780000,159.11,159.11,08-04:2300
1722783600,159.25,159.25,08-05:0000
1722787200,160.02,160.02,08-05:0100
1722790800,106.85,106.85,08-05:0200
1722794400,106.85,106.85,08-05:0300
1722798000,106.85,106.85,08-05:0400
1722801600,106.74,106.74,08-05:0500
1722805200,106.85,106.85,08-05:0600
1722808800,139.48,139.48,08-05:0700
1722812400,156.12,156.64,08-05:0800
1722816000,155.99,156.32,08-05:0900
1722819600,158.68,159.22,08-05:1000
1722823200,158.56,158.95,08-05:1100
1722826800,158.34,158.95,08-05:1200
1722830400,158.49,158.95,08-05:1300
1722834000,158.64,158.95,08-05:1400
1722837600,183.24,183.24,08-05:1500
1722841200,198.94,199.78,08-05:1600
1722844800,158.51,158.95,08-05:1700
1722848400,158.52,158.95,08-05:1800
1722852000,158.48,158.95,08-05:1900
1722855600,203.91,203.13,08-05:2000
1722859200,156.84,156.8,08-05:2100
1722862800,157.01,156.91,08-05:2200
1722866400,157.05,157.05,08-05:2300
1722870000,157.24,157.24,08-06:0000
1722873600,142.76,142.76,08-06:0100
1722877200,135.79,135.79,08-06:0200
1722880800,135.14,135.14,08-06:0300
1722884400,127.77,127.77,08-06:0400
1722888000,128.9,128.9,08-06:0500
1722891600,129.37,129.37,08-06:0600
1722895200,141.6,141.6,08-06:0700
1722898800,141.6,141.6,08-06:0800
1722902400,145.74,145.74,08-06:0900
1722906000,159.11,159.37,08-06:1000
1722909600,158.68,159.09,08-06:1100
1722913200,158.54,159.09,08-06:1200
1722916800,158.68,159.09,08-06:1300
1722920400,195.73,195.73,08-06:1400
1722924000,188.78,188.78,08-06:1500
1722927600,199.39,199.39,08-06:1600
1722931200,158.67,159.09,08-06:1700
1722934800,158.54,159.09,08-06:1800
1722938400,201.22,200.0,08-06:1900
1722942000,203.03,201.68,08-06:2000
1722945600,157.44,157.52,08-06:2100
1722949200,157.06,157.06,08-06:2200
1722952800,157.2,157.2,08-06:2300
1722956400,156.37,156.37,08-07:0000
1722960000,158.05,156.59,08-07:0100
1722963600,158.01,156.59,08-07:0200
1722967200,157.98,156.59,08-07:0300
1722970800,157.9,156.59,08-07:0400
1722974400,156.35,156.71,08-07:0500
1722978000,158.92,157.94,08-07:0600
1722981600,160.19,157.94,08-07:0700
1722985200,156.05,156.38,08-07:0800
1722988800,156.16,156.5,08-07:0900
1722992400,157.9,158.06,08-07:1000
1722996000,159.91,160.09,08-07:1100
1722999600,160.07,160.09,08-07:1200
1723003200,159.96,160.09,08-07:1300
1723006800,161.91,161.91,08-07:1400
1723010400,161.86,161.86,08-07:1500
1723014000,160.03,160.09,08-07:1600
1723017600,159.96,160.09,08-07:1700
1723021200,160.04,160.09,08-07:1800
1723024800,199.99,199.75,08-07:1900
1723028400,201.71,201.43,08-07:2000
1723032000,159.09,158.83,08-07:2100
1723035600,158.45,158.2,08-07:2200
1723039200,158.2,158.2,08-07:2300
1723042800,141.26,141.26,08-08:0000
1723046400,159.44,159.44,08-08:0100
1723050000,135.68,135.68,08-08:0200
1723053600,126.34,126.34,08-08:0300
1723057200,124.57,124.57,08-08:0400
1723060800,124.75,124.75,08-08:0500
1723064400,129.79,129.79,08-08:0600
1723068000,135.8,135.8,08-08:0700
1723071600,141.91,141.91,08-08:0800
1723075200,145.64,145.64,08-08:0900
1723078800,157.7,157.65,08-08:1000
1723082400,158.84,158.69,08-08:1100
1723086000,159.71,159.71,08-08:1200
1723089600,159.69,159.69,08-08:1300
1723093200,179.82,179.82,08-08:1400
1723096800,159.73,159.73,08-08:1500
1723100400,158.23,158.69,08-08:1600
1723104000,158.33,158.69,08-08:1700
