timestamp,price,date
1715907600,-51.27,05-17-10
1715911200,-79.06,05-17-11
1715914800,-79.06,05-17-12
1715918400,-79.06,05-17-13
1715922000,132.84,05-17-14
1715925600,-79.06,05-17-15
1715929200,-0.07,05-17-16
1715932800,0.0,05-17-17
1715936400,138.94,05-17-18
1715940000,137.22,05-17-19
1715943600,137.22,05-17-20
1715947200,139.23,05-17-21
1715950800,137.22,05-17-22
1715954400,139.15,05-17-23
1715958000,137.22,05-18-00
1715961600,114.99,05-18-01
1715965200,107.81,05-18-02
1715968800,107.81,05-18-03
1715972400,107.81,05-18-04
1715976000,113.72,05-18-05
1715979600,114.48,05-18-06
1715983200,114.48,05-18-07
1715986800,107.46,05-18-08
1715990400,0.0,05-18-09
1715994000,-76.69,05-18-10
1715997600,0.0,05-18-11
1716001200,-77.94,05-18-12
1716004800,-79.06,05-18-13
1716008400,-77.48,05-18-14
1716012000,0.0,05-18-15
1716015600,0.0,05-18-16
1716019200,114.36,05-18-17
1716022800,142.56,05-18-18
1716026400,162.67,05-18-19
1716030000,137.05,05-18-20
1716033600,142.52,05-18-21
1716037200,130.35,05-18-22
1716040800,118.83,05-18-23
1716044400,114.48,05-19-00
1716048000,109.5,05-19-01
1716051600,92.52,05-19-02
1716055200,92.55,05-19-03
1716058800,92.59,05-19-04
1716062400,119.61,05-19-05
1716066000,92.58,05-19-06
1716069600,94.74,05-19-07
1716073200,92.11,05-19-08
1716076800,92.11,05-19-09
1716080400,-71.15,05-19-10
1716084000,0.0,05-19-11
1716087600,-79.06,05-19-12
1716091200,-79.06,05-19-13
1716094800,-77.48,05-19-14
1716098400,113.8,05-19-15
1716102000,0.0,05-19-16
1716105600,110.8,05-19-17
1716109200,139.8,05-19-18
1716112800,141.78,05-19-19
1716116400,140.64,05-19-20
1716120000,138.41,05-19-21
1716123600,134.66,05-19-22
1716127200,114.27,05-19-23
1716130800,105.28,05-20-00
1716134400,92.97,05-20-01
1716138000,89.65,05-20-02
1716141600,89.24,05-20-03
1716145200,89.24,05-20-04
1716148800,92.97,05-20-05
1716152400,92.97,05-20-06
1716156000,96.19,05-20-07
1716159600,113.89,05-20-08
1716163200,139.14,05-20-09
1716166800,-2.0,05-20-10
1716170400,0.0,05-20-11
1716174000,-76.69,05-20-12
1716177600,-77.48,05-20-13
1716181200,0.0,05-20-14
1716184800,-76.69,05-20-15
1716188400,121.09,05-20-16
1716192000,156.83,05-20-17
1716195600,157.72,05-20-18
1716199200,157.88,05-20-19
1716202800,151.12,05-20-20
1716206400,158.63,05-20-21
1716210000,152.03,05-20-22
1716213600,127.69,05-20-23
1716217200,114.34,05-21-00
1716220800,114.71,05-21-01
1716224400,114.71,05-21-02
1716228000,99.14,05-21-03
1716231600,91.74,05-21-04
1716235200,95.28,05-21-05
1716238800,102.03,05-21-06
1716242400,114.62,05-21-07
1716246000,113.6,05-21-08
1716249600,140.42,05-21-09
1716253200,-2.0,05-21-10
1716256800,120.47,05-21-11
1716260400,-77.48,05-21-12
1716264000,-79.06,05-21-13
1716267600,0.0,05-21-14
1716271200,138.82,05-21-15
1716274800,0.0,05-21-16
1716278400,149.03,05-21-17
1716282000,142.33,05-21-18
1716285600,155.61,05-21-19
1716289200,145.52,05-21-20
1716292800,155.69,05-21-21
1716296400,155.77,05-21-22
1716300000,138.79,05-21-23
1716303600,137.18,05-22-00
1716307200,114.62,05-22-01
1716310800,114.71,05-22-02
1716314400,98.97,05-22-03
1716318000,95.11,05-22-04
1716321600,95.11,05-22-05
1716325200,101.86,05-22-06
1716328800,114.46,05-22-07
1716332400,113.6,05-22-08
1716336000,138.72,05-22-09
1716339600,142.52,05-22-10
1716343200,137.4,05-22-11
1716346800,142.23,05-22-12
1716350400,0.0,05-22-13
1716354000,135.68,05-22-14
1716357600,142.54,05-22-15
1716361200,137.06,05-22-16
1716364800,140.63,05-22-17
1716368400,141.57,05-22-18
1716372000,141.98,05-22-19
1716375600,149.1,05-22-20
1716379200,155.83,05-22-21
1716382800,155.61,05-22-22
1716386400,155.61,05-22-23
1716390000,155.61,05-23-00
1716393600,114.62,05-23-01
1716397200,110.53,05-23-02
1716400800,101.88,05-23-03
1716404400,94.98,05-23-04
1716408000,94.98,05-23-05
1716411600,101.64,05-23-06
1716415200,101.73,05-23-07
1716418800,114.43,05-23-08
1716422400,113.38,05-23-09
1716426000,155.05,05-23-10
1716429600,-2.0,05-23-11
1716433200,137.96,05-23-12
1716436800,133.18,05-23-13
1716440400,137.62,05-23-14
1716444000,139.87,05-23-15
1716447600,138.35,05-23-16
1716451200,142.99,05-23-17
1716454800,142.99,05-23-18
1716458400,142.99,05-23-19
1716462000,156.67,05-23-20
1716465600,156.74,05-23-21
1716469200,156.82,05-23-22
1716472800,141.13,05-23-23
1716476400,141.13,05-24-00
1716480000,114.71,05-24-01
1716483600,98.49,05-24-02
1716487200,92.04,05-24-03
1716490800,91.0,05-24-04
1716494400,90.76,05-24-05
1716498000,92.51,05-24-06
1716501600,99.21,05-24-07
1716505200,101.0,05-24-08
1716508800,0.0,05-24-09
1716512400,0.0,05-24-10
1716516000,-79.06,05-24-11
1716519600,-79.06,05-24-12
1716523200,-79.06,05-24-13
1716526800,-79.06,05-24-14
1716530400,-2.0,05-24-15
1716534000,119.52,05-24-16
1716537600,163.28,05-24-17
1716541200,142.03,05-24-18
1716544800,156.62,05-24-19
1716548400,144.92,05-24-20
1716552000,142.59,05-24-21
1716555600,156.91,05-24-22
1716559200,142.06,05-24-23
1716562800,142.09,05-25-00
1716566400,112.35,05-25-01
1716570000,97.74,05-25-02
1716573600,91.73,05-25-03
1716577200,91.73,05-25-04
1716580800,91.73,05-25-05
1716584400,92.19,05-25-06
1716588000,92.19,05-25-07
1716591600,92.49,05-25-08
1716595200,101.86,05-25-09
1716598800,0.0,05-25-10
1716602400,-2.0,05-25-11
1716606000,-79.06,05-25-12
1716609600,-79.06,05-25-13
1716613200,-79.06,05-25-14
1716616800,0.0,05-25-15
1716620400,110.02,05-25-16
1716624000,110.09,05-25-17
1716627600,104.6,05-25-18
1716631200,113.51,05-25-19
1716634800,116.81,05-25-20
1716638400,118.2,05-25-21
1716642000,118.67,05-25-22
1716645600,113.89,05-25-23
1716649200,116.54,05-26-00
1716652800,110.86,05-26-01
1716656400,92.35,05-26-02
1716660000,83.24,05-26-03
1716663600,83.31,05-26-04
1716667200,82.72,05-26-05
1716670800,83.24,05-26-06
1716674400,84.72,05-26-07
1716678000,78.95,05-26-08
1716681600,0.0,05-26-09
1716685200,-51.27,05-26-10
1716688800,-79.06,05-26-11
1716692400,-79.06,05-26-12
1716696000,-79.06,05-26-13
1716699600,0.0,05-26-14
1716703200,109.83,05-26-15
1716706800,110.1,05-26-16
1716710400,114.36,05-26-17
1716714000,114.45,05-26-18
1716717600,114.45,05-26-19
1716721200,146.62,05-26-20
1716724800,114.83,05-26-21
1716728400,114.83,05-26-22
1716732000,114.83,05-26-23
1716735600,101.3,05-27-00
1716739200,91.81,05-27-01
1716742800,82.66,05-27-02
1716746400,82.66,05-27-03
1716750000,81.77,05-27-04
1716753600,81.77,05-27-05
1716757200,88.62,05-27-06
1716760800,95.78,05-27-07
1716764400,113.61,05-27-08
1716768000,138.08,05-27-09
1716771600,0.0,05-27-10
1716775200,0.0,05-27-11
1716778800,0.0,05-27-12
1716782400,0.0,05-27-13
1716786000,142.93,05-27-14
1716789600,145.59,05-27-15
1716793200,145.19,05-27-16
1716796800,157.83,05-27-17
1716800400,142.41,05-27-18
1716804000,140.96,05-27-19
1716807600,141.05,05-27-20
1716811200,140.66,05-27-21
1716814800,140.72,05-27-22
1716818400,137.47,05-27-23
1716822000,137.22,05-28-00
1716825600,110.7,05-28-01
1716829200,112.22,05-28-02
1716832800,100.74,05-28-03
1716836400,91.58,05-28-04
1716840000,0.0,05-28-05
1716843600,0.0,05-28-06
1716847200,112.13,05-28-07
1716850800,137.27,05-28-08
1716854400,142.44,05-28-09
1716858000,0.0,05-28-10
1716861600,-2.0,05-28-11
1716865200,-79.06,05-28-12
1716868800,-79.06,05-28-13
1716872400,-2.0,05-28-14
1716876000,0.0,05-28-15
1716879600,0.0,05-28-16
1716883200,140.29,05-28-17
1716886800,140.71,05-28-18
1716890400,140.74,05-28-19
1716894000,143.31,05-28-20
1716897600,156.62,05-28-21
1716901200,156.75,05-28-22
1716904800,156.75,05-28-23
1716908400,138.94,05-29-00
1716912000,110.27,05-29-01
1716915600,112.13,05-29-02
1716919200,101.54,05-29-03
1716922800,98.64,05-29-04
1716926400,101.69,05-29-05
1716930000,111.13,05-29-06
1716933600,111.85,05-29-07
1716937200,119.27,05-29-08
1716940800,137.41,05-29-09
1716944400,142.45,05-29-10
1716948000,144.2,05-29-11
1716951600,143.87,05-29-12
1716955200,137.88,05-29-13
1716958800,138.55,05-29-14
1716962400,144.54,05-29-15
1716966000,138.67,05-29-16
1716969600,155.16,05-29-17
1716973200,152.08,05-29-18
1716976800,150.88,05-29-19
1716980400,148.52,05-29-20
1716984000,151.2,05-29-21
1716987600,151.28,05-29-22
1716991200,151.28,05-29-23
1716994800,137.4,05-30-00
1716998400,140.36,05-30-01
1717002000,140.36,05-30-02
1717005600,138.94,05-30-03
1717009200,102.16,05-30-04
1717012800,102.16,05-30-05
1717016400,138.65,05-30-06
1717020000,117.22,05-30-07
1717023600,126.43,05-30-08
1717027200,138.84,05-30-09
1717030800,143.23,05-30-10
1717034400,140.54,05-30-11
1717038000,143.0,05-30-12
1717041600,139.75,05-30-13
1717045200,139.74,05-30-14
1717048800,139.74,05-30-15
1717052400,139.55,05-30-16
1717056000,142.33,05-30-17
1717059600,142.35,05-30-18
1717063200,152.5,05-30-19
1717066800,152.66,05-30-20
1717070400,152.1,05-30-21
1717074000,150.83,05-30-22
1717077600,139.39,05-30-23
1717081200,139.39,05-31-00
1717084800,135.88,05-31-01
1717088400,111.57,05-31-02
1717092000,111.76,05-31-03
1717095600,101.32,05-31-04
1717099200,101.32,05-31-05
1717102800,111.76,05-31-06
1717106400,111.57,05-31-07
1717110000,131.55,05-31-08
1717113600,139.19,05-31-09
1717117200,145.36,05-31-10
1717120800,149.66,05-31-11
1717124400,142.17,05-31-12
1717128000,141.48,05-31-13
1717131600,142.17,05-31-14
1717135200,142.17,05-31-15
1717138800,156.65,05-31-16
1717142400,156.52,05-31-17
1717146000,157.61,05-31-18
1717149600,158.55,05-31-19
1717153200,152.49,05-31-20
1717156800,152.57,05-31-21
1717160400,152.65,05-31-22
1717164000,139.6,05-31-23
1717167600,139.63,06-01-00
1717171200,100.33,06-01-01
1717174800,93.74,06-01-02
1717178400,90.02,06-01-03
1717182000,86.94,06-01-04
1717185600,90.24,06-01-05
1717189200,90.24,06-01-06
1717192800,90.24,06-01-07
1717196400,94.29,06-01-08
1717200000,107.7,06-01-09
1717203600,145.67,06-01-10
1717207200,0.0,06-01-11
1717210800,-75.58,06-01-12
1717214400,-75.58,06-01-13
1717218000,-75.58,06-01-14
1717221600,0.0,06-01-15
1717225200,0.0,06-01-16
1717228800,110.73,06-01-17
1717232400,110.45,06-01-18
1717236000,122.45,06-01-19
1717239600,124.3,06-01-20
1717243200,125.6,06-01-21
1717246800,103.74,06-01-22
1717250400,103.74,06-01-23
1717254000,100.42,06-02-00
1717257600,88.88,06-02-01
1717261200,81.26,06-02-02
1717264800,81.2,06-02-03
1717268400,81.2,06-02-04
1717272000,87.57,06-02-05
1717275600,91.24,06-02-06
1717279200,87.57,06-02-07
1717282800,78.27,06-02-08
1717286400,40.16,06-02-09
1717290000,87.57,06-02-10
1717293600,88.51,06-02-11
1717297200,94.68,06-02-12
1717300800,100.08,06-02-13
1717304400,110.57,06-02-14
1717308000,104.08,06-02-15
1717311600,104.08,06-02-16
1717315200,109.83,06-02-17
1717318800,110.94,06-02-18
1717322400,103.6,06-02-19
1717326000,104.78,06-02-20
1717329600,110.85,06-02-21
1717333200,104.2,06-02-22
1717336800,103.36,06-02-23
1717340400,100.08,06-03-00
1717344000,87.32,06-03-01
1717347600,90.06,06-03-02
1717351200,80.89,06-03-03
1717354800,80.89,06-03-04
1717358400,80.89,06-03-05
1717362000,87.32,06-03-06
1717365600,97.58,06-03-07
1717369200,110.53,06-03-08
1717372800,136.74,06-03-09
1717376400,117.16,06-03-10
1717380000,151.14,06-03-11
1717383600,135.55,06-03-12
1717387200,132.78,06-03-13
1717390800,135.82,06-03-14
1717394400,140.62,06-03-15
1717398000,117.6,06-03-16
1717401600,152.66,06-03-17
1717405200,150.65,06-03-18
1717408800,134.59,06-03-19
1717412400,134.94,06-03-20
1717416000,152.21,06-03-21
1717419600,152.21,06-03-22
1717423200,132.47,06-03-23
1717426800,123.12,06-04-00
1717430400,112.69,06-04-01
1717434000,109.67,06-04-02
1717437600,111.25,06-04-03
1717441200,110.09,06-04-04
1717444800,111.38,06-04-05
1717448400,109.67,06-04-06
1717452000,112.47,06-04-07
1717455600,110.45,06-04-08
1717459200,134.34,06-04-09
1717462800,115.6,06-04-10
1717466400,149.48,06-04-11
1717470000,0.0,06-04-12
1717473600,0.0,06-04-13
1717477200,138.59,06-04-14
1717480800,138.59,06-04-15
1717484400,138.6,06-04-16
1717488000,153.76,06-04-17
1717491600,151.79,06-04-18
1717495200,147.63,06-04-19
1717498800,135.79,06-04-20
1717502400,152.75,06-04-21
1717506000,152.75,06-04-22
1717509600,133.02,06-04-23
1717513200,133.25,06-05-00
1717516800,122.6,06-05-01
1717520400,112.51,06-05-02
1717524000,111.54,06-05-03
1717527600,105.41,06-05-04
1717531200,105.41,06-05-05
1717534800,105.41,06-05-06
1717538400,117.54,06-05-07
1717542000,131.57,06-05-08
1717545600,136.53,06-05-09
1717549200,117.71,06-05-10
1717552800,142.59,06-05-11
1717556400,136.85,06-05-12
1717560000,129.98,06-05-13
1717563600,136.75,06-05-14
1717567200,142.15,06-05-15
1717570800,146.53,06-05-16
1717574400,148.47,06-05-17
1717578000,146.53,06-05-18
1717581600,138.83,06-05-19
1717585200,147.54,06-05-20
1717588800,147.62,06-05-21
1717592400,147.7,06-05-22
1717596000,147.7,06-05-23
1717599600,132.47,06-06-00
1717603200,135.0,06-06-01
1717606800,132.58,06-06-02
1717610400,132.53,06-06-03
1717614000,112.35,06-06-04
1717617600,132.52,06-06-05
1717621200,109.49,06-06-06
1717624800,110.54,06-06-07
1717628400,109.49,06-06-08
1717632000,133.24,06-06-09
1717635600,134.22,06-06-10
1717639200,138.87,06-06-11
1717642800,138.91,06-06-12
1717646400,138.89,06-06-13
1717650000,142.79,06-06-14
1717653600,142.78,06-06-15
1717657200,139.25,06-06-16
1717660800,138.44,06-06-17
1717664400,138.39,06-06-18
1717668000,138.47,06-06-19
1717671600,138.92,06-06-20
1717675200,151.71,06-06-21
1717678800,151.71,06-06-22
1717682400,138.25,06-06-23
1717686000,133.34,06-07-00
1717689600,117.55,06-07-01
1717693200,95.83,06-07-02
1717696800,95.82,06-07-03
1717700400,89.39,06-07-04
1717704000,89.39,06-07-05
1717707600,96.55,06-07-06
1717711200,108.29,06-07-07
1717714800,114.28,06-07-08
1717718400,136.7,06-07-09
1717722000,142.76,06-07-10
1717725600,137.51,06-07-11
1717729200,137.07,06-07-12
1717732800,136.59,06-07-13
1717736400,143.94,06-07-14
1717740000,150.2,06-07-15
1717743600,137.79,06-07-16
1717747200,137.79,06-07-17
1717750800,138.58,06-07-18
1717754400,134.82,06-07-19
1717758000,149.41,06-07-20
1717761600,149.41,06-07-21
1717765200,134.77,06-07-22
1717768800,131.86,06-07-23
1717772400,131.9,06-08-00
1717776000,137.83,06-08-01
1717779600,135.78,06-08-02
1717783200,114.67,06-08-03
1717786800,98.73,06-08-04
1717790400,98.73,06-08-05
1717794000,98.73,06-08-06
1717797600,108.67,06-08-07
1717801200,98.73,06-08-08
1717804800,126.39,06-08-09
1717808400,126.39,06-08-10
1717812000,140.91,06-08-11
1717815600,142.39,06-08-12
1717819200,140.46,06-08-13
1717822800,126.39,06-08-14
1717826400,136.14,06-08-15
1717830000,136.1,06-08-16
1717833600,136.11,06-08-17
1717837200,136.11,06-08-18
1717840800,136.11,06-08-19
1717844400,140.45,06-08-20
1717848000,136.31,06-08-21
1717851600,136.14,06-08-22
1717855200,136.14,06-08-23
1717858800,136.13,06-09-00
1717862400,98.85,06-09-01
1717866000,87.57,06-09-02
1717869600,87.57,06-09-03
1717873200,81.77,06-09-04
1717876800,83.03,06-09-05
1717880400,81.76,06-09-06
1717884000,81.76,06-09-07
1717887600,84.81,06-09-08
1717891200,97.4,06-09-09
1717894800,104.34,06-09-10
1717898400,120.74,06-09-11
1717902000,145.66,06-09-12
1717905600,120.16,06-09-13
1717909200,120.16,06-09-14
1717912800,120.16,06-09-15
1717916400,116.86,06-09-16
1717920000,120.16,06-09-17
1717923600,120.79,06-09-18
1717927200,120.73,06-09-19
1717930800,139.75,06-09-20
1717934400,160.51,06-09-21
1717938000,159.14,06-09-22
1717941600,110.95,06-09-23
1717945200,100.39,06-10-00
1717948800,108.29,06-10-01
1717952400,92.67,06-10-02
1717956000,91.48,06-10-03
1717959600,80.89,06-10-04
1717963200,80.89,06-10-05
1717966800,91.57,06-10-06
1717970400,108.23,06-10-07
1717974000,114.34,06-10-08
1717977600,138.14,06-10-09
1717981200,139.69,06-10-10
1717984800,141.14,06-10-11
1717988400,139.69,06-10-12
1717992000,134.18,06-10-13
1717995600,141.92,06-10-14
1717999200,143.08,06-10-15
1718002800,143.08,06-10-16
1718006400,142.16,06-10-17
1718010000,141.16,06-10-18
1718013600,134.86,06-10-19
1718017200,133.03,06-10-20
1718020800,154.32,06-10-21
1718024400,154.73,06-10-22
1718028000,132.41,06-10-23
1718031600,130.81,06-11-00
1718035200,116.05,06-11-01
1718038800,109.0,06-11-02
1718042400,107.84,06-11-03
1718046000,88.71,06-11-04
1718049600,88.71,06-11-05
1718053200,88.71,06-11-06
1718056800,107.84,06-11-07
1718060400,126.19,06-11-08
1718064000,132.73,06-11-09
1718067600,139.71,06-11-10
1718071200,140.09,06-11-11
1718074800,140.09,06-11-12
1718078400,134.41,06-11-13
1718082000,140.05,06-11-14
1718085600,139.57,06-11-15
1718089200,139.79,06-11-16
1718092800,138.07,06-11-17
1718096400,138.07,06-11-18
1718100000,145.36,06-11-19
1718103600,154.67,06-11-20
1718107200,154.67,06-11-21
1718110800,138.07,06-11-22
1718114400,136.32,06-11-23
1718118000,132.86,06-12-00
1718121600,135.43,06-12-01
1718125200,135.38,06-12-02
1718128800,111.56,06-12-03
1718132400,111.56,06-12-04
1718136000,111.56,06-12-05
1718139600,108.88,06-12-06
1718143200,123.92,06-12-07
1718146800,123.92,06-12-08
1718150400,133.44,06-12-09
1718154000,136.79,06-12-10
1718157600,139.33,06-12-11
1718161200,139.11,06-12-12
1718164800,136.79,06-12-13
1718168400,139.29,06-12-14
1718172000,139.31,06-12-15
1718175600,149.15,06-12-16
1718179200,149.15,06-12-17
1718182800,149.15,06-12-18
1718186400,149.77,06-12-19
1718190000,157.49,06-12-20
1718193600,155.75,06-12-21
1718197200,148.84,06-12-22
1718200800,135.5,06-12-23
1718204400,133.44,06-13-00
1718208000,123.5,06-13-01
1718211600,115.93,06-13-02
1718215200,108.71,06-13-03
1718218800,97.69,06-13-04
1718222400,97.69,06-13-05
1718226000,98.33,06-13-06
1718229600,101.68,06-13-07
1718233200,134.79,06-13-08
1718236800,135.52,06-13-09
1718240400,135.51,06-13-10
1718244000,139.01,06-13-11
1718247600,139.29,06-13-12
1718251200,137.25,06-13-13
1718254800,139.28,06-13-14
1718258400,152.04,06-13-15
1718262000,140.37,06-13-16
1718265600,140.37,06-13-17
1718269200,138.73,06-13-18
1718272800,140.37,06-13-19
1718276400,141.08,06-13-20
1718280000,139.55,06-13-21
1718283600,136.58,06-13-22
1718287200,132.7,06-13-23
1718290800,132.67,06-14-00
1718294400,136.8,06-14-01
1718298000,115.54,06-14-02
1718301600,108.96,06-14-03
1718305200,102.48,06-14-04
1718308800,102.48,06-14-05
1718312400,102.48,06-14-06
1718316000,102.48,06-14-07
1718319600,130.3,06-14-08
1718323200,135.48,06-14-09
1718326800,139.04,06-14-10
1718330400,147.79,06-14-11
1718334000,140.87,06-14-12
1718337600,138.99,06-14-13
1718341200,148.44,06-14-14
1718344800,150.02,06-14-15
1718348400,148.43,06-14-16
1718352000,140.09,06-14-17
1718355600,138.49,06-14-18
1718359200,137.06,06-14-19
1718362800,139.98,06-14-20
1718366400,137.06,06-14-21
1718370000,150.74,06-14-22
1718373600,135.45,06-14-23
1718377200,132.37,06-15-00
1718380800,132.62,06-15-01
1718384400,98.38,06-15-02
1718388000,97.18,06-15-03
1718391600,94.59,06-15-04
1718395200,94.59,06-15-05
1718398800,94.59,06-15-06
1718402400,94.59,06-15-07
1718406000,96.37,06-15-08
1718409600,135.61,06-15-09
1718413200,138.07,06-15-10
1718416800,138.08,06-15-11
1718420400,138.08,06-15-12
1718424000,138.05,06-15-13
1718427600,138.05,06-15-14
1718431200,146.21,06-15-15
1718434800,135.44,06-15-16
1718438400,135.36,06-15-17
1718442000,135.37,06-15-18
1718445600,129.73,06-15-19
1718449200,136.13,06-15-20
1718452800,131.1,06-15-21
1718456400,112.39,06-15-22
1718460000,105.51,06-15-23
1718463600,98.87,06-16-00
1718467200,97.91,06-16-01
1718470800,96.95,06-16-02
1718474400,95.15,06-16-03
1718478000,87.41,06-16-04
1718481600,87.41,06-16-05
1718485200,95.1,06-16-06
1718488800,95.16,06-16-07
1718492400,95.23,06-16-08
1718496000,95.22,06-16-09
1718499600,121.11,06-16-10
1718503200,99.5,06-16-11
1718506800,118.8,06-16-12
1718510400,117.2,06-16-13
1718514000,139.04,06-16-14
1718517600,120.11,06-16-15
1718521200,125.61,06-16-16
1718524800,139.3,06-16-17
1718528400,153.76,06-16-18
1718532000,154.76,06-16-19
1718535600,154.8,06-16-20
1718539200,156.4,06-16-21
1718542800,125.68,06-16-22
1718546400,116.97,06-16-23
1718550000,99.86,06-17-00
1718553600,97.58,06-17-01
1718557200,93.92,06-17-02
1718560800,93.85,06-17-03
1718564400,93.85,06-17-04
1718568000,93.85,06-17-05
1718571600,93.85,06-17-06
1718575200,96.7,06-17-07
1718578800,102.25,06-17-08
1718582400,136.45,06-17-09
1718586000,138.64,06-17-10
1718589600,175.44,06-17-11
1718593200,149.81,06-17-12
1718596800,147.31,06-17-13
1718600400,147.31,06-17-14
1718604000,151.23,06-17-15
1718607600,153.89,06-17-16
1718611200,153.85,06-17-17
1718614800,150.61,06-17-18
1718618400,150.27,06-17-19
1718622000,150.39,06-17-20
1718625600,150.53,06-17-21
1718629200,148.0,06-17-22
1718632800,148.0,06-17-23
1718636400,130.8,06-18-00
1718640000,120.06,06-18-01
1718643600,99.81,06-18-02
1718647200,99.81,06-18-03
1718650800,98.23,06-18-04
1718654400,98.08,06-18-05
1718658000,98.23,06-18-06
1718661600,132.64,06-18-07
1718665200,133.72,06-18-08
1718668800,134.48,06-18-09
1718672400,138.33,06-18-10
1718676000,175.21,06-18-11
1718679600,139.94,06-18-12
1718683200,138.25,06-18-13
1718686800,140.58,06-18-14
1718690400,152.47,06-18-15
1718694000,116.65,06-18-16
1718697600,176.09,06-18-17
1718701200,175.33,06-18-18
1718704800,149.15,06-18-19
1718708400,150.73,06-18-20
1718712000,134.37,06-18-21
1718715600,134.87,06-18-22
1718719200,132.64,06-18-23
1718722800,130.28,06-19-00
1718726400,123.38,06-19-01
1718730000,101.98,06-19-02
1718733600,97.45,06-19-03
1718737200,97.45,06-19-04
1718740800,97.45,06-19-05
1718744400,101.44,06-19-06
1718748000,102.27,06-19-07
1718751600,135.44,06-19-08
1718755200,135.36,06-19-09
1718758800,137.71,06-19-10
1718762400,139.26,06-19-11
1718766000,149.23,06-19-12
1718769600,149.23,06-19-13
1718773200,149.23,06-19-14
1718776800,140.68,06-19-15
1718780400,149.23,06-19-16
1718784000,141.51,06-19-17
1718787600,149.42,06-19-18
1718791200,153.09,06-19-19
1718794800,153.21,06-19-20
1718798400,136.2,06-19-21
1718802000,134.69,06-19-22
1718805600,134.58,06-19-23
1718809200,128.34,06-20-00
1718812800,117.55,06-20-01
1718816400,98.42,06-20-02
1718820000,98.42,06-20-03
1718823600,98.52,06-20-04
1718827200,98.52,06-20-05
1718830800,98.52,06-20-06
1718834400,98.52,06-20-07
1718838000,134.41,06-20-08
1718841600,138.93,06-20-09
1718845200,138.6,06-20-10
1718848800,138.43,06-20-11
1718852400,140.13,06-20-12
1718856000,135.16,06-20-13
1718859600,138.32,06-20-14
1718863200,145.12,06-20-15
1718866800,143.64,06-20-16
1718870400,143.64,06-20-17
1718874000,149.82,06-20-18
1718877600,138.32,06-20-19
1718881200,138.27,06-20-20
1718884800,134.41,06-20-21
1718888400,134.78,06-20-22
1718892000,134.78,06-20-23
1718895600,130.68,06-21-00
1718899200,122.56,06-21-01
1718902800,109.44,06-21-02
1718906400,98.98,06-21-03
1718910000,99.27,06-21-04
1718913600,99.27,06-21-05
1718917200,101.63,06-21-06
1718920800,117.27,06-21-07
1718924400,132.72,06-21-08
1718928000,136.13,06-21-09
1718931600,137.87,06-21-10
1718935200,139.65,06-21-11
1718938800,149.85,06-21-12
1718942400,139.15,06-21-13
1718946000,167.06,06-21-14
1718949600,176.97,06-21-15
1718953200,153.75,06-21-16
1718956800,150.65,06-21-17
1718960400,148.15,06-21-18
1718964000,149.92,06-21-19
1718967600,149.92,06-21-20
1718971200,149.92,06-21-21
1718974800,133.07,06-21-22
1718978400,131.11,06-21-23
1718982000,130.06,06-22-00
1718985600,123.12,06-22-01
1718989200,120.73,06-22-02
1718992800,98.4,06-22-03
1718996400,98.4,06-22-04
1719000000,98.4,06-22-05
1719003600,98.5,06-22-06
1719007200,98.4,06-22-07
1719010800,102.07,06-22-08
1719014400,121.71,06-22-09
1719018000,133.94,06-22-10
1719021600,133.94,06-22-11
1719025200,139.48,06-22-12
1719028800,137.97,06-22-13
1719032400,146.37,06-22-14
1719036000,146.4,06-22-15
1719039600,138.45,06-22-16
1719043200,137.68,06-22-17
1719046800,133.93,06-22-18
1719050400,138.1,06-22-19
1719054000,137.64,06-22-20
1719057600,138.02,06-22-21
1719061200,131.8,06-22-22
1719064800,124.58,06-22-23
1719068400,110.73,06-23-00
1719072000,98.02,06-23-01
1719075600,93.85,06-23-02
1719079200,93.97,06-23-03
1719082800,93.11,06-23-04
1719086400,92.89,06-23-05
1719090000,93.91,06-23-06
1719093600,95.19,06-23-07
1719097200,99.15,06-23-08
1719100800,102.03,06-23-09
1719104400,122.0,06-23-10
1719108000,125.28,06-23-11
1719111600,131.08,06-23-12
1719115200,131.08,06-23-13
1719118800,131.08,06-23-14
1719122400,131.08,06-23-15
1719126000,131.08,06-23-16
1719129600,151.97,06-23-17
1719133200,152.05,06-23-18
1719136800,152.52,06-23-19
1719140400,152.65,06-23-20
1719144000,152.65,06-23-21
1719147600,152.78,06-23-22
1719151200,124.1,06-23-23
1719154800,109.87,06-24-00
1719158400,95.47,06-24-01
1719162000,92.94,06-24-02
1719165600,90.66,06-24-03
1719169200,88.6,06-24-04
1719172800,88.76,06-24-05
1719176400,93.82,06-24-06
1719180000,95.31,06-24-07
1719183600,117.53,06-24-08
1719187200,137.42,06-24-09
1719190800,138.34,06-24-10
1719194400,139.02,06-24-11
1719198000,139.22,06-24-12
1719201600,137.74,06-24-13
1719205200,151.53,06-24-14
1719208800,151.43,06-24-15
1719212400,155.62,06-24-16
1719216000,153.86,06-24-17
1719219600,153.86,06-24-18
1719223200,134.84,06-24-19
1719226800,134.8,06-24-20
1719230400,131.68,06-24-21
1719234000,130.58,06-24-22
1719237600,130.58,06-24-23
1719241200,115.74,06-25-00
1719244800,169.24,06-25-01
1719248400,108.99,06-25-02
